category,type,name,url,url_img,price,stock,manufacturer,flush,spec,housing,connection,size,material,IP,output_structure,voltage,output_type,adjust,distance,indicator,temperature
Индуктивные датчики,Индуктивный датчик,"И28-NO-ACM-Z (Л63, Lкаб=2м)",https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/17442/,/static/main/img/ind_SKB/546e3499-9ab5-11ec-aeb2-9457a5547ba0_d8a680ad-afd8-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И39-NC-AC-ПГ (Lкаб=10м),https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/17466/,/static/main/img/ind_SKB/SKBIND.png,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,60х60х40,Пластик,IP 68,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NC,Нет,35.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И39-NC-ACR-ПГ-HT (Lкаб=19м),https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/16016/,/static/main/img/ind_SKB/2cbae8b2-65e1-11eb-aea6-9457a5547ba0_4972811c-afee-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,60х60х40,Пластик,IP 68,Двухпроводный датчик,198-250 [AC],NC,Нет,35.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И39-NO-ACM-HT (Lкаб=2м),https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/17452/,/static/main/img/ind_SKB/ed1f777e-af10-11ec-aeb2-9457a5547ba0_b915785a-aff4-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,60х60х40,Пластик,IP 67,Двухпроводный датчик,20-250 [DC] / 20-250 [AC],NO,Нет,35.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И40-NC-AC-P (с регулировкой),https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/16848/,/static/main/img/ind_SKB/62a1399c-46e6-11e8-e098-f0795970fef5_c94eb0d9-b009-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Разъём,80x80x40,Пластик,IP 65,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NC,Есть,50.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И40-NC-AC (с регулировкой),https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/17439/,/static/main/img/ind_SKB/3af4d229-8b2c-11ec-aeb2-9457a5547ba0_825858d4-b008-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,80x80x40,Пластик,IP 67,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NC,Есть,50.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И40-NO-ACM-P ,https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/17451/,/static/main/img/ind_SKB/f9b3aa6d-ae6f-11ec-aeb2-9457a5547ba0_834ae803-b00f-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Разъём,80x80x40,Пластик,IP 67,Двухпроводный датчик,20-250 [DC] / 20-250 [AC],NO,Нет,50.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И40-NO/NC-AC-K (с регулировкой),https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/15410/,/static/main/img/ind_SKB/49d7fef6-fc17-11e7-3599-f0795970fef5_cf0fe1a4-b00b-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Клеммы,80x80x40,Пластик,IP 65,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NO и NC,Есть,50.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И50-NO-AC-K-Z (Л63),https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/17632/,/static/main/img/ind_SKB/SKBIND.png,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅36,Латунь,IP 65,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NO,Нет,10.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,ИВ09-NO-AC-ПГ (Текаформ),https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/15439/,/static/main/img/ind_SKB/f52f5292-1d17-11e8-6090-f0795970fef5_952c2087-b020-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Псевдовстраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Пластик,IP 68,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NO,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,ИВ09-NO-ACM-ПГ (Текаформ),https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/17454/,/static/main/img/ind_SKB/22e37465-af24-11ec-aeb2-9457a5547ba0_79105d89-b01b-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Псевдовстраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Пластик,IP 68,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NO,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"ИВ10-NC-AC-Z (Л63, Lкаб=2м)",https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/15541/,/static/main/img/ind_SKB/0b30d21b-eb4f-11ea-aea3-9457a5547ba0_677534d4-b024-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Латунь,IP 67,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NC,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,ИВ10-NC-ACM (Текаформ),https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/17449/,/static/main/img/ind_SKB/b223ef9b-ab39-11ec-aeb2-9457a5547ba0_cb4f90f8-b023-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Псевдовстраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Пластик,IP 67,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NC,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"ИВ40-NO/NC-AC (НКУ, с регулировкой)",https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/16853/,/static/main/img/ind_SKB/45e3e24a-b672-11e8-ec97-f0795970fef5_2b62e40b-b033-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,80x80x40,Пластик,IP 67,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NO и NC,Есть,70.0,Нет,+15...+35
Индуктивные датчики,Индуктивный датчик,"ИВ81-NO-PNP-P8 (Л63, Lкаб=0,1м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/17501/,/static/main/img/ind_SKB/f99d1ee5-a9c5-11ec-aeb2-9457a5547ba0_b58b4ed5-c14c-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель с разъёмом,∅8,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,2.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"ИВ82-NO-PNP (Л63, НКУ, Lкаб=2м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16101/,/static/main/img/ind_SKB/df426a7d-7a77-11eb-aea9-9457a5547ba0_de7501d1-7792-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅8,Латунь,IP 67,PNP,15-30 [DC],NO,Нет,3.5,Есть,+15...+35
Индуктивные датчики,Индуктивный датчик,"ИГ28-NC-AC (Tекаформ, Lкаб=5м)",https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/17441/,/static/main/img/ind_SKB/d8a4725c-72b9-11ec-aeb0-9457a5547ba0_248f259a-b035-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,∅30,Пластик,IP 67,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NC,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"ИК300-NO-DC (НКУ, с регулировкой)",https://skbind.ru/catalog/induktivnye_datchiki/2_kh_provodnye_na_postoyannoe_napryazhenie_15_30v/16804/,/static/main/img/ind_SKB/0dee085e-2ccd-11e8-d19d-f0795970fef5_f63aefbb-c492-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,334х200х90,Пластик,IP 65,Двухпроводный датчик,15-30 [DC],NO,Есть,120.0,Есть,+15...+35
Индуктивные датчики,Индуктивный датчик,И07-NC-NPN-ПГ (12X18H10T),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/17607/,/static/main/img/ind_SKB/SKBIND.png,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Нерж. сталь,IP 68,NPN,10-30 [DC],NC,Нет,4.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И25-NO-PNP-P-ПГ (12X18H10T),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12097/,/static/main/img/ind_SKB/e088997e-1cde-11e6-4b9f-f0795970fef5_1fe2e2b8-84a6-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Нерж. сталь,IP 68,PNP,10-30 [DC],NO,Нет,10.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,ИД03-NO-PNP-P-35 (12X18H10T),https://skbind.ru/catalog/induktivnye_datchiki/rabotayushchie_v_srede_vysokogo_davleniya_3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v/14729/,/static/main/img/ind_SKB/583c7698-ca4b-11e5-d38e-f0795970fef5_fd5b8f34-b1ab-11ed-ba8e-00155d08a600.jpg,999999.0,,СКБ Индукция,Встраиваемый,В среде высокого давления,Цилиндрический с резьбой,Разъём,∅12,Нерж. сталь,IP 68/ IP 65,PNP,10-30 [DC],NO,Нет,1.5,Нет,-25...+75
Индуктивные датчики,Индуктивный датчик,"ИД036-NO-NPN-P-HT-50 (12X18H10T, Lкорп=57мм)",https://skbind.ru/catalog/induktivnye_datchiki/rabotayushchie_v_srede_vysokogo_davleniya_3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v/12324/,/static/main/img/ind_SKB/9fde6590-c239-11e8-6b82-f0795970fef5_b98a8397-b0e1-11ed-ba8e-00155d08a600.jpg,999999.0,,СКБ Индукция,Встраиваемый,В среде высокого давления,Цилиндрический с резьбой,Разъём,∅12,Нерж. сталь,IP 68/ IP 65,NPN,10-30 [DC],NO,Нет,1.5,Нет,-45...+65
Индуктивные датчики,Индуктивный датчик,"И09-NO-NPN (Л63, Lкорп=75мм)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15402/,/static/main/img/ind_SKB/83c2ad5e-42a1-11e6-2b9c-f0795970fef5_ebb939a5-a84c-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Латунь,IP 67,NPN,10-30 [DC],NO,Нет,5.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И11-NO-PNP-K-HT (Л63, Lкорп=75мм)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16653/,/static/main/img/ind_SKB/d11220a8-848d-11ea-b97f-f0795970fef5_17cec21b-8d67-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅18,Латунь,IP 65,PNP,10-30 [DC],NO,Нет,8.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И25-NC-DC-ПГ-BT (Л63),https://skbind.ru/catalog/induktivnye_datchiki/2_kh_provodnye_na_postoyannoe_napryazhenie_15_30v/17833/,/static/main/img/ind_SKB/e7248863-0d74-11ed-aeb4-9457a5547ba0_2803d29d-b984-11ed-ba8e-00155d08a600.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 68,Двухпроводный датчик,15-30 [DC],NC,Нет,10.0,Есть,-15...+105
Индуктивные датчики,Индуктивный датчик,"И25-NO/NC-PNP (Л63, Lкаб=2м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/17733/,/static/main/img/ind_SKB/e72acad9-619b-11ed-aeb6-9457a5547ba0_a89f3398-b9a2-11ed-ba8e-00155d08a600.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,PNP,10-30 [DC],NO и NC,Нет,10.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И25-NO/NC-PNP (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14515/,/static/main/img/ind_SKB/50db4e10-ca4b-11e5-d38e-f0795970fef5_898b455c-7e55-11ec-aeb0-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,PNP,10-30 [DC],NO и NC,Нет,10.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И33-NO-NPN ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14548/,/static/main/img/ind_SKB/5167fbee-ca4b-11e5-d38e-f0795970fef5_45342d02-a201-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,NPN,10-30 [DC],NO,Нет,5.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И76-NO-PNP (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16105/,/static/main/img/ind_SKB/da02ad63-7bdb-11eb-aea9-9457a5547ba0_1f19db1b-b4e1-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅27,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,10.0,Есть,-25...+75
